stream_id,user_id,track_id,stream_date,stream_time,hour_of_day,device_type,stream_duration_sec,completed,skipped,replayed,added_to_playlist
STR_20240226_27804,USER_1497,TRK_6549,2/26/2024,21:57:42,21,Mobile,101,FALSE,TRUE,FALSE,FALSE
STR_20240625_72108,USER_1499,TRK_1657,6/25/2024,14:24:27,14,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240316_96949,USER_1500,TRK_4532,3/16/2024,12:50:09,12,Mobile,300,TRUE,FALSE,TRUE,TRUE
STR_20240510_18405,USER_1503,TRK_7559,5/10/2024,17:36:20,17,Desktop,300,TRUE,FALSE,FALSE,TRUE
STR_20240125_30793,USER_1508,TRK_8925,1/25/2024,7:06:30,7,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240627_29020,USER_1530,TRK_5026,6/27/2024,0:26:29,0,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240617_46178,USER_1560,TRK_3031,6/17/2024,16:19:27,16,Mobile,108,FALSE,TRUE,FALSE,FALSE
STR_20240430_15367,USER_1566,TRK_5733,4/30/2024,23:51:48,23,Smart Speaker,300,TRUE,FALSE,FALSE,TRUE
STR_20240618_84763,USER_1569,TRK_7909,6/18/2024,17:30:21,17,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240227_88631,USER_1578,TRK_5657,2/27/2024,9:14:42,9,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240227_21261,USER_1579,TRK_5023,2/27/2024,21:37:32,21,Desktop,300,TRUE,FALSE,TRUE,FALSE
STR_20240210_90341,USER_1581,TRK_1557,2/10/2024,16:24:12,16,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240611_17827,USER_1591,TRK_4422,6/11/2024,13:01:03,13,Mobile,300,TRUE,FALSE,TRUE,FALSE
STR_20240422_85214,USER_1606,TRK_7716,4/22/2024,3:59:19,3,Mobile,300,TRUE,FALSE,TRUE,FALSE
STR_20240514_64844,USER_1616,TRK_1983,5/14/2024,20:37:21,20,Mobile,167,FALSE,TRUE,FALSE,FALSE
STR_20240305_85435,USER_1622,TRK_3205,3/5/2024,4:34:27,4,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240619_79097,USER_1624,TRK_6380,6/19/2024,22:19:36,22,Mobile,155,FALSE,TRUE,FALSE,FALSE
STR_20240226_85307,USER_1627,TRK_8437,2/26/2024,20:04:15,20,Mobile,202,FALSE,TRUE,FALSE,FALSE
STR_20240326_73653,USER_1641,TRK_9525,3/26/2024,8:49:48,8,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240615_43634,USER_1645,TRK_7730,6/15/2024,20:48:42,20,Smart Speaker,127,FALSE,TRUE,FALSE,FALSE
STR_20240213_10184,USER_1646,TRK_9015,2/13/2024,12:58:50,12,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240314_83874,USER_1655,TRK_9877,3/14/2024,4:45:57,4,Mobile,110,FALSE,TRUE,FALSE,FALSE
STR_20240506_86669,USER_1661,TRK_7157,5/6/2024,10:33:42,10,Mobile,123,FALSE,TRUE,FALSE,FALSE
STR_20240108_34482,USER_1673,TRK_6941,1/8/2024,9:45:09,9,Desktop,300,TRUE,FALSE,TRUE,FALSE
STR_20240327_17018,USER_1677,TRK_1004,3/27/2024,9:51:13,9,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240419_88981,USER_1696,TRK_8464,4/19/2024,2:58:57,2,Mobile,93,FALSE,TRUE,FALSE,FALSE
STR_20240106_18770,USER_1698,TRK_2198,1/6/2024,0:47:15,0,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240306_83980,USER_1710,TRK_6537,3/6/2024,18:27:28,18,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240506_98965,USER_1714,TRK_5393,5/6/2024,7:19:47,7,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240115_82496,USER_1716,TRK_9206,1/15/2024,23:55:15,23,Smart Speaker,300,TRUE,FALSE,TRUE,FALSE
STR_20240604_10366,USER_1738,TRK_6424,6/4/2024,20:22:59,20,Smart Speaker,300,TRUE,FALSE,TRUE,FALSE
STR_20240519_49258,USER_1742,TRK_4145,5/19/2024,6:28:43,6,Smart Speaker,300,TRUE,FALSE,FALSE,TRUE
STR_20240409_53381,USER_1744,TRK_9809,4/9/2024,10:00:37,10,Smart Speaker,300,TRUE,FALSE,TRUE,FALSE
STR_20240612_83798,USER_1751,TRK_5278,6/12/2024,18:43:20,18,Mobile,300,TRUE,FALSE,FALSE,TRUE
STR_20240113_25582,USER_1762,TRK_5108,1/13/2024,6:22:39,6,Desktop,300,TRUE,FALSE,TRUE,FALSE
STR_20240508_12807,USER_1774,TRK_2002,5/8/2024,12:23:24,12,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240331_56908,USER_1776,TRK_2254,3/31/2024,10:43:59,10,Smart Speaker,103,FALSE,TRUE,FALSE,FALSE
STR_20240122_14321,USER_1794,TRK_8515,1/22/2024,20:07:49,20,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240331_86425,USER_1805,TRK_7722,3/31/2024,9:21:57,9,Mobile,300,TRUE,FALSE,FALSE,TRUE
STR_20240607_16625,USER_1810,TRK_9812,6/7/2024,1:35:48,1,Mobile,300,TRUE,FALSE,FALSE,TRUE
STR_20240617_08353,USER_1811,TRK_6318,6/17/2024,3:17:29,3,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240130_16249,USER_1812,TRK_7494,1/30/2024,23:49:36,23,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240324_79761,USER_1817,TRK_1440,3/24/2024,22:52:43,22,Desktop,118,FALSE,TRUE,FALSE,FALSE
STR_20240331_43989,USER_1828,TRK_4010,3/31/2024,11:59:58,11,Mobile,197,FALSE,TRUE,FALSE,FALSE
STR_20240210_35157,USER_1836,TRK_6482,2/10/2024,11:20:48,11,Smart Speaker,300,TRUE,FALSE,FALSE,TRUE
STR_20240514_55989,USER_1839,TRK_9235,5/14/2024,11:35:01,11,Mobile,121,FALSE,TRUE,FALSE,FALSE
STR_20240315_09509,USER_1848,TRK_6209,3/15/2024,21:00:19,21,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240620_86404,USER_1848,TRK_3336,6/20/2024,17:30:31,17,Mobile,101,FALSE,TRUE,FALSE,FALSE
STR_20240516_75233,USER_1850,TRK_2661,5/16/2024,1:47:51,1,Mobile,159,FALSE,TRUE,FALSE,FALSE
STR_20240516_90902,USER_1854,TRK_5076,5/16/2024,5:23:00,5,Mobile,300,TRUE,FALSE,FALSE,TRUE
STR_20240602_36804,USER_1855,TRK_3288,6/2/2024,13:08:33,13,Desktop,300,TRUE,FALSE,FALSE,TRUE
STR_20240527_61304,USER_1856,TRK_1859,5/27/2024,19:09:15,19,Mobile,148,FALSE,TRUE,FALSE,FALSE
STR_20240402_44893,USER_1864,TRK_2137,4/2/2024,14:00:08,14,Desktop,300,TRUE,FALSE,TRUE,FALSE
STR_20240518_10870,USER_1875,TRK_5736,5/18/2024,19:32:23,19,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240617_79570,USER_1886,TRK_5689,6/17/2024,11:00:36,11,Smart Speaker,300,TRUE,FALSE,TRUE,TRUE
STR_20240214_06814,USER_1894,TRK_3609,2/14/2024,1:10:40,1,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240604_78747,USER_1898,TRK_2038,6/4/2024,11:21:02,11,Desktop,300,TRUE,FALSE,TRUE,FALSE
STR_20240530_28370,USER_1900,TRK_1043,5/30/2024,14:24:21,14,Smart Speaker,186,FALSE,TRUE,FALSE,FALSE
STR_20240514_23359,USER_1901,TRK_1556,5/14/2024,7:50:39,7,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240614_25672,USER_1906,TRK_5834,6/14/2024,17:36:09,17,Mobile,300,TRUE,FALSE,TRUE,FALSE
STR_20240528_44311,USER_1912,TRK_6206,5/28/2024,16:10:18,16,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240225_02741,USER_1918,TRK_5929,2/25/2024,2:05:44,2,Mobile,125,FALSE,TRUE,FALSE,FALSE
STR_20240129_54068,USER_1925,TRK_8389,1/29/2024,11:51:46,11,Smart Speaker,300,TRUE,FALSE,TRUE,FALSE
STR_20240328_05409,USER_1952,TRK_7262,3/28/2024,10:01:51,10,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240303_23048,USER_1953,TRK_7158,3/3/2024,7:29:32,7,Desktop,161,FALSE,TRUE,FALSE,FALSE
STR_20240507_46871,USER_1953,TRK_8172,5/7/2024,12:11:56,12,Mobile,156,FALSE,TRUE,FALSE,FALSE
STR_20240625_42097,USER_1962,TRK_7123,6/25/2024,6:42:30,6,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240325_80545,USER_1974,TRK_4958,3/25/2024,13:41:04,13,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240209_13443,USER_1975,TRK_7991,2/9/2024,16:37:28,16,Smart Speaker,300,TRUE,FALSE,TRUE,FALSE
STR_20240427_65149,USER_1976,TRK_4026,4/27/2024,10:19:11,10,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240530_31938,USER_1977,TRK_3488,5/30/2024,14:30:19,14,Mobile,184,FALSE,TRUE,FALSE,FALSE
STR_20240514_72003,USER_1985,TRK_3285,5/14/2024,8:56:01,8,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240401_93383,USER_2006,TRK_1467,4/1/2024,9:51:40,9,Mobile,300,TRUE,FALSE,FALSE,TRUE
STR_20240602_12058,USER_2006,TRK_7462,6/2/2024,14:20:25,14,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240320_98330,USER_2012,TRK_1160,3/20/2024,23:10:24,23,Desktop,300,TRUE,FALSE,TRUE,TRUE
STR_20240126_03842,USER_2025,TRK_4055,1/26/2024,23:11:05,23,Mobile,138,FALSE,TRUE,FALSE,FALSE
STR_20240625_64224,USER_2026,TRK_1777,6/25/2024,0:45:15,0,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240108_86097,USER_2031,TRK_2640,1/8/2024,22:49:17,22,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240513_42900,USER_2031,TRK_5041,5/13/2024,12:13:37,12,Mobile,300,TRUE,FALSE,TRUE,FALSE
STR_20240110_23928,USER_2058,TRK_5396,1/10/2024,0:07:10,0,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240319_10770,USER_2064,TRK_6072,3/19/2024,11:10:01,11,Mobile,300,TRUE,FALSE,TRUE,FALSE
STR_20240622_04818,USER_2081,TRK_1849,6/22/2024,7:19:59,7,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240516_88181,USER_2083,TRK_6249,5/16/2024,8:19:14,8,Smart Speaker,160,FALSE,TRUE,FALSE,FALSE
STR_20240218_65854,USER_2103,TRK_6363,2/18/2024,20:44:55,20,Smart Speaker,300,TRUE,FALSE,FALSE,TRUE
STR_20240517_72838,USER_2107,TRK_1057,5/17/2024,21:55:40,21,Smart Speaker,300,TRUE,FALSE,TRUE,TRUE
STR_20240630_91077,USER_2115,TRK_1533,6/30/2024,12:25:56,12,Mobile,120,FALSE,TRUE,FALSE,FALSE
STR_20240118_75688,USER_2116,TRK_3696,1/18/2024,13:09:53,13,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240224_12463,USER_2126,TRK_1449,2/24/2024,12:32:29,12,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240324_90975,USER_2127,TRK_3622,3/24/2024,3:25:39,3,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240405_10901,USER_2134,TRK_4977,4/5/2024,10:07:13,10,Mobile,117,FALSE,TRUE,FALSE,FALSE
STR_20240329_51262,USER_2136,TRK_6204,3/29/2024,11:54:20,11,Desktop,300,TRUE,FALSE,TRUE,TRUE
STR_20240406_21212,USER_2148,TRK_8140,4/6/2024,16:17:50,16,Mobile,184,FALSE,TRUE,FALSE,FALSE
STR_20240613_17503,USER_2151,TRK_3854,6/13/2024,11:19:30,11,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240128_67456,USER_2154,TRK_1077,1/28/2024,0:38:40,0,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240106_19269,USER_2159,TRK_6581,1/6/2024,22:25:30,22,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240505_69340,USER_2178,TRK_1955,5/5/2024,22:53:05,22,Mobile,98,FALSE,TRUE,FALSE,FALSE
STR_20240402_47917,USER_2182,TRK_1069,4/2/2024,20:57:15,20,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240409_61962,USER_2184,TRK_2724,4/9/2024,23:23:50,23,Desktop,300,TRUE,FALSE,FALSE,TRUE
STR_20240607_23680,USER_2199,TRK_4121,6/7/2024,23:21:29,23,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240501_82918,USER_2216,TRK_9846,5/1/2024,11:15:45,11,Smart Speaker,300,TRUE,FALSE,TRUE,FALSE
STR_20240117_70880,USER_2225,TRK_7436,1/17/2024,16:40:45,16,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240205_58894,USER_2235,TRK_3626,2/5/2024,21:03:41,21,Desktop,300,TRUE,FALSE,TRUE,FALSE
STR_20240509_81060,USER_2239,TRK_8589,5/9/2024,8:45:29,8,Desktop,194,FALSE,TRUE,FALSE,FALSE
STR_20240220_13940,USER_2242,TRK_9560,2/20/2024,20:27:35,20,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240504_00456,USER_2254,TRK_2132,5/4/2024,20:18:03,20,Desktop,300,TRUE,FALSE,TRUE,FALSE
STR_20240518_53398,USER_2254,TRK_9338,5/18/2024,4:29:28,4,Mobile,112,FALSE,TRUE,FALSE,FALSE
STR_20240305_66625,USER_2255,TRK_2054,3/5/2024,12:05:22,12,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240210_50676,USER_2259,TRK_7256,2/10/2024,14:34:13,14,Desktop,172,FALSE,TRUE,FALSE,FALSE
STR_20240112_27475,USER_2260,TRK_9064,1/12/2024,17:34:51,17,Smart Speaker,300,TRUE,FALSE,TRUE,FALSE
STR_20240612_37101,USER_2265,TRK_7548,6/12/2024,11:16:38,11,Mobile,300,TRUE,FALSE,TRUE,FALSE
STR_20240528_07139,USER_2271,TRK_7929,5/28/2024,21:44:13,21,Mobile,131,FALSE,TRUE,FALSE,FALSE
STR_20240120_89093,USER_2293,TRK_4401,1/20/2024,1:24:00,1,Mobile,300,TRUE,FALSE,TRUE,FALSE
STR_20240509_42360,USER_2293,TRK_7601,5/9/2024,10:57:43,10,Mobile,300,TRUE,FALSE,TRUE,FALSE
STR_20240515_51946,USER_2311,TRK_3326,5/15/2024,20:18:46,20,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240218_75193,USER_2317,TRK_2162,2/18/2024,20:42:22,20,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240608_42829,USER_2322,TRK_7913,6/8/2024,23:38:17,23,Mobile,162,FALSE,TRUE,FALSE,FALSE
STR_20240605_04199,USER_2325,TRK_4666,6/5/2024,8:04:29,8,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240414_33030,USER_2328,TRK_7333,4/14/2024,19:43:38,19,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240215_39093,USER_2329,TRK_3653,2/15/2024,20:58:41,20,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240612_93963,USER_2348,TRK_1985,6/12/2024,23:33:33,23,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240424_47715,USER_2348,TRK_1774,4/24/2024,20:41:02,20,Desktop,134,FALSE,TRUE,FALSE,FALSE
STR_20240617_45206,USER_2351,TRK_1102,6/17/2024,10:00:11,10,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240130_08886,USER_2353,TRK_4630,1/30/2024,16:53:10,16,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240514_97838,USER_2359,TRK_5361,5/14/2024,11:58:59,11,Mobile,300,TRUE,FALSE,TRUE,FALSE
STR_20240614_23814,USER_2372,TRK_3772,6/14/2024,11:34:59,11,Smart Speaker,118,FALSE,TRUE,FALSE,FALSE
STR_20240311_31303,USER_2387,TRK_1942,3/11/2024,10:08:29,10,Desktop,115,FALSE,TRUE,FALSE,FALSE
STR_20240327_93118,USER_2387,TRK_6191,3/27/2024,11:39:36,11,Mobile,167,FALSE,TRUE,FALSE,FALSE
STR_20240404_12618,USER_2410,TRK_6751,4/4/2024,14:21:06,14,Desktop,300,TRUE,FALSE,TRUE,FALSE
STR_20240519_86606,USER_2417,TRK_6381,5/19/2024,11:51:56,11,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240316_20354,USER_2425,TRK_8521,3/16/2024,22:58:08,22,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240329_19015,USER_2425,TRK_8116,3/29/2024,21:36:29,21,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240607_28375,USER_2430,TRK_8151,6/7/2024,21:52:20,21,Mobile,179,FALSE,TRUE,FALSE,FALSE
STR_20240527_20942,USER_2435,TRK_7287,5/27/2024,12:09:57,12,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240307_71715,USER_2440,TRK_7840,3/7/2024,15:01:01,15,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240524_14753,USER_2445,TRK_4948,5/24/2024,4:09:46,4,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240410_85987,USER_2462,TRK_5173,4/10/2024,22:05:36,22,Mobile,205,FALSE,TRUE,FALSE,FALSE
STR_20240622_78475,USER_2468,TRK_8500,6/22/2024,22:49:58,22,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240526_43067,USER_2468,TRK_6085,5/26/2024,20:17:29,20,Desktop,121,FALSE,TRUE,FALSE,FALSE
STR_20240316_42212,USER_2474,TRK_2739,3/16/2024,3:07:10,3,Desktop,119,FALSE,TRUE,FALSE,FALSE
STR_20240628_17965,USER_2485,TRK_1145,6/28/2024,11:23:03,11,Desktop,300,TRUE,FALSE,TRUE,FALSE
STR_20240508_95196,USER_2489,TRK_3343,5/8/2024,13:47:07,13,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240502_90136,USER_2496,TRK_2975,5/2/2024,12:19:42,12,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240517_16623,USER_2504,TRK_4776,5/17/2024,10:36:16,10,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240605_77001,USER_2516,TRK_2461,6/5/2024,10:31:50,10,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240407_86890,USER_2521,TRK_7949,4/7/2024,10:03:09,10,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240406_22314,USER_2541,TRK_6999,4/6/2024,13:15:26,13,Smart Speaker,300,TRUE,FALSE,FALSE,TRUE
STR_20240512_80117,USER_2541,TRK_4657,5/12/2024,1:05:54,1,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240526_95278,USER_2553,TRK_1769,5/26/2024,10:00:24,10,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240121_46026,USER_2565,TRK_7636,1/21/2024,11:11:11,11,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240625_06929,USER_2567,TRK_7820,6/25/2024,1:12:20,1,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240608_72862,USER_2575,TRK_7415,6/8/2024,20:37:19,20,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240219_85524,USER_2577,TRK_1099,2/19/2024,13:26:05,13,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240628_65137,USER_2586,TRK_7738,6/28/2024,20:01:03,20,Smart Speaker,130,FALSE,TRUE,FALSE,FALSE
STR_20240506_69065,USER_2588,TRK_2999,5/6/2024,21:39:59,21,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240215_02214,USER_2592,TRK_8094,2/15/2024,20:35:04,20,Mobile,300,TRUE,FALSE,TRUE,TRUE
STR_20240504_06701,USER_2604,TRK_5491,5/4/2024,0:41:18,0,Mobile,208,FALSE,TRUE,FALSE,TRUE
STR_20240604_32458,USER_2628,TRK_6164,6/4/2024,13:34:44,13,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240522_58506,USER_2637,TRK_4445,5/22/2024,14:01:22,14,Desktop,300,TRUE,FALSE,TRUE,FALSE
STR_20240316_19394,USER_2641,TRK_3416,3/16/2024,1:04:57,1,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240316_96565,USER_2650,TRK_2623,3/16/2024,17:53:31,17,Mobile,300,TRUE,FALSE,TRUE,FALSE
STR_20240624_00326,USER_2650,TRK_9971,6/24/2024,11:54:56,11,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240322_92885,USER_2672,TRK_8094,3/22/2024,16:19:22,16,Desktop,300,TRUE,FALSE,TRUE,FALSE
STR_20240608_68140,USER_2674,TRK_4113,6/8/2024,21:33:11,21,Mobile,145,FALSE,TRUE,FALSE,FALSE
STR_20240530_66695,USER_2689,TRK_5459,5/30/2024,13:17:51,13,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240622_34172,USER_2691,TRK_7265,6/22/2024,10:38:41,10,Desktop,116,FALSE,TRUE,FALSE,FALSE
STR_20240318_26272,USER_2709,TRK_5653,3/18/2024,22:58:53,22,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240423_88080,USER_2726,TRK_1273,4/23/2024,14:03:20,14,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240625_44299,USER_2768,TRK_8741,6/25/2024,3:20:53,3,Mobile,141,FALSE,TRUE,FALSE,FALSE
STR_20240521_27557,USER_2773,TRK_2818,5/21/2024,7:12:01,7,Mobile,300,TRUE,FALSE,TRUE,FALSE
STR_20240113_24487,USER_2778,TRK_7334,1/13/2024,21:21:17,21,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240622_29193,USER_2781,TRK_8182,6/22/2024,19:57:14,19,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240610_71234,USER_2785,TRK_7046,6/10/2024,10:22:48,10,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240615_67561,USER_2791,TRK_3719,6/15/2024,18:33:20,18,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240603_39516,USER_2810,TRK_9955,6/3/2024,2:37:58,2,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240529_75190,USER_2832,TRK_2404,5/29/2024,4:56:17,4,Mobile,300,TRUE,FALSE,FALSE,TRUE
STR_20240223_95005,USER_2837,TRK_7024,2/23/2024,22:47:39,22,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240611_53807,USER_2838,TRK_1930,6/11/2024,22:28:21,22,Smart Speaker,173,FALSE,TRUE,FALSE,FALSE
STR_20240401_85810,USER_2843,TRK_3999,4/1/2024,21:03:00,21,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240324_08851,USER_2869,TRK_7371,3/24/2024,17:02:33,17,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240117_70633,USER_2869,TRK_1756,1/17/2024,1:31:49,1,Mobile,205,FALSE,TRUE,FALSE,FALSE
STR_20240208_56281,USER_2880,TRK_7291,2/8/2024,22:39:43,22,Smart Speaker,300,TRUE,FALSE,TRUE,FALSE
STR_20240503_44939,USER_2889,TRK_7221,5/3/2024,1:39:16,1,Desktop,300,TRUE,FALSE,FALSE,TRUE
STR_20240229_12906,USER_2897,TRK_7475,2/29/2024,1:28:50,1,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240122_68889,USER_2900,TRK_4255,1/22/2024,23:32:11,23,Mobile,300,TRUE,FALSE,TRUE,FALSE
STR_20240131_55374,USER_2906,TRK_8531,1/31/2024,14:24:04,14,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240629_33844,USER_2933,TRK_5278,6/29/2024,23:45:12,23,Desktop,114,FALSE,TRUE,FALSE,FALSE
STR_20240214_31360,USER_2947,TRK_1590,2/14/2024,14:28:00,14,Mobile,300,TRUE,FALSE,FALSE,TRUE
STR_20240619_76038,USER_2955,TRK_4909,6/19/2024,10:38:06,10,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240525_64173,USER_2960,TRK_8020,5/25/2024,16:09:42,16,Mobile,300,TRUE,FALSE,TRUE,FALSE
STR_20240405_10238,USER_2964,TRK_9653,4/5/2024,11:35:58,11,Smart Speaker,300,TRUE,FALSE,TRUE,FALSE
STR_20240112_13013,USER_2965,TRK_8646,1/12/2024,13:01:05,13,Mobile,300,TRUE,FALSE,FALSE,TRUE
STR_20240302_59937,USER_2981,TRK_8135,3/2/2024,22:27:05,22,Smart Speaker,300,TRUE,FALSE,TRUE,FALSE
STR_20240619_09846,USER_2981,TRK_9699,6/19/2024,23:08:44,23,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240514_24955,USER_3024,TRK_8262,5/14/2024,9:41:13,9,Mobile,176,FALSE,TRUE,FALSE,FALSE
STR_20240414_55253,USER_3028,TRK_3120,4/14/2024,1:01:24,1,Desktop,300,TRUE,FALSE,TRUE,FALSE
STR_20240309_10608,USER_3042,TRK_9668,3/9/2024,13:55:50,13,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240202_80945,USER_3045,TRK_5801,2/2/2024,13:08:44,13,Desktop,300,TRUE,FALSE,TRUE,FALSE
STR_20240618_44193,USER_3069,TRK_8276,6/18/2024,23:53:09,23,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240125_56724,USER_3082,TRK_7143,1/25/2024,3:56:58,3,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240628_70861,USER_3082,TRK_1036,6/28/2024,1:55:31,1,Smart Speaker,169,FALSE,TRUE,FALSE,FALSE
STR_20240109_39434,USER_3084,TRK_3825,1/9/2024,21:21:03,21,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240422_57398,USER_3098,TRK_1212,4/22/2024,8:22:32,8,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240428_06764,USER_3105,TRK_4173,4/28/2024,17:05:33,17,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240602_32924,USER_3113,TRK_1150,6/2/2024,18:39:13,18,Desktop,300,TRUE,FALSE,FALSE,FALSE
STR_20240620_57809,USER_3118,TRK_4995,6/20/2024,12:51:33,12,Desktop,300,TRUE,FALSE,TRUE,FALSE
STR_20240127_50798,USER_3126,TRK_1769,1/27/2024,14:43:47,14,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240114_63306,USER_3128,TRK_8122,1/14/2024,11:00:53,11,Mobile,300,TRUE,FALSE,FALSE,FALSE
STR_20240302_99458,USER_3128,TRK_5034,3/2/2024,16:36:06,16,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240415_61088,USER_3129,TRK_5999,4/15/2024,16:12:46,16,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240229_10812,USER_3135,TRK_3826,2/29/2024,15:05:48,15,Smart Speaker,300,TRUE,FALSE,FALSE,FALSE
STR_20240105_06529,USER_3141,TRK_3966,1/5/2024,19:56:28,19,Desktop,110,FALSE,TRUE,FALSE,FALSE
